144247,0.19,0.00,144099,144247,148,
144446,1.14,1.00,144297,144446,149,
144645,-0.69,0.00,144496,144645,149,
144843,-0.36,0.00,144695,144843,148,
145042,1.05,1.00,144893,145042,149,
145241,-0.05,0.00,145092,145241,149,
145439,0.12,0.00,145291,145439,148,
145638,-0.19,0.00,145489,145638,149,
145837,1.19,1.00,145688,145837,149,
146035,0.43,0.50,145887,146035,148,
146234,0.98,1.00,146085,146234,149,
146433,0.69,0.50,146284,146433,149,
146631,1.52,1.50,146483,146631,148,
146830,-0.21,0.00,146681,146830,149,
147028,-0.05,0.00,146880,147028,148,
147227,0.12,0.00,147079,147227,148,
147426,-0.17,0.00,147277,147426,149,
147624,0.52,0.50,147476,147624,148,
147823,1.55,1.50,147675,147823,148,
148022,1.17,1.00,147873,148022,149,
148220,0.93,1.00,148072,148220,148,
148419,0.48,0.50,148271,148419,148,
148618,0.71,1.00,148469,148618,149,
148816,-0.60,0.00,148668,148816,148,
149015,0.43,0.50,148867,149015,148,
149214,0.48,0.50,149065,149214,149,
149412,0.55,0.50,149264,149412,148,
149611,0.24,0.00,149463,149611,148,
149810,-0.10,0.00,149661,149810,149,
150008,0.17,0.00,149860,150008,148,
150207,-0.14,0.00,150059,150207,148,
150406,0.17,0.00,150257,150406,149,
150604,-0.38,0.00,150456,150604,148,
150803,0.55,0.50,150654,150803,149,
151002,1.14,1.00,150853,151002,149,
151200,-0.24,0.00,151052,151200,148,
151399,0.05,0.00,151250,151399,149,
151598,1.88,2.00,151449,151598,149,
151796,2.76,3.00,151648,151796,148,
151995,-0.31,0.00,151846,151995,149,
152194,0.02,0.00,152045,152194,149,
152392,0.71,1.00,152244,152392,148,
152591,2.33,2.00,152442,152591,149,
152790,0.67,0.50,152641,152790,149,
152988,1.14,1.00,152840,152988,148,
153187,1.00,1.00,153038,153187,149,
153385,1.26,1.00,153237,153385,148,
153584,0.60,0.50,153436,153584,148,
153783,0.93,1.00,153634,153783,149,
153981,1.45,1.50,153833,153981,148,
