tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,OFFSET,relativeVal_WU,realValue_WU_AngleAdj,realValue,realValueFiltered,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,timeNorm,realWeight
1774030.0,1774566.0,1774567.0,-62634.0,-62758.0,124.0,124.05,2.90085,3.18515,0.0,0.03,0.0,1.0,44.69,-0.63,-1.34,-1.62,0.01,25.19,402754.0,104
1774725.0,1775260.0,1775261.0,-62629.0,-62758.0,129.0,129.04,3.01782,3.07385,0.0,0.03,0.01,1.0,44.72,-0.68,-1.65,-1.48,0.59,25.24,403449.0,104
1775419.0,1775955.0,1775955.0,-62620.0,-62758.0,138.0,138.03,3.22836,3.05191,0.0,0.02,0.01,1.0,44.63,-0.44,-1.18,-1.24,0.73,25.24,404143.0,104
1776113.0,1776649.0,1776650.0,-62610.0,-62758.0,148.0,148.04,3.4623,3.12099,0.0,0.02,-0.0,1.0,44.79,-0.31,-1.4,-1.32,-0.07,25.19,404837.0,104
1776808.0,1777344.0,1777344.0,-62627.0,-62758.0,131.0,131.03,3.06461,3.25462,0.0,0.02,0.0,1.0,44.5,-0.51,-1.33,-1.19,0.01,25.19,405532.0,104
1777502.0,1778038.0,1778039.0,-62629.0,-62758.0,129.0,129.04,3.01782,3.18023,0.0,0.03,-0.0,1.0,44.73,-0.49,-1.76,-1.53,-0.25,25.24,406226.0,104
1778197.0,1778732.0,1778733.0,-62640.0,-62758.0,118.0,118.03,2.76049,3.11664,0.0,0.02,0.02,1.0,44.69,-0.79,-1.59,-1.27,0.89,25.24,406921.0,104
1778891.0,1779427.0,1779427.0,-62648.0,-62758.0,110.0,110.05,2.57333,2.97721,0.0,0.03,0.02,1.0,44.89,-0.4,-1.65,-1.75,0.87,25.24,407615.0,104
1779585.0,1780121.0,1780122.0,-62614.0,-62758.0,144.0,144.02,3.36873,2.81909,0.0,0.02,0.02,1.0,44.56,-0.53,-1.31,-1.03,1.1,25.24,408309.0,104
1780280.0,1780816.0,1780816.0,-62601.0,-62758.0,157.0,157.03,3.67285,3.03427,0.0,0.02,0.01,1.0,44.56,-0.59,-1.54,-1.22,0.59,25.19,409004.0,104
1780974.0,1781510.0,1781511.0,-62621.0,-62758.0,137.0,137.06,3.20497,3.28428,0.0,0.03,0.01,1.0,44.73,-0.27,-1.32,-1.73,0.48,25.28,409698.0,104
1781669.0,1782205.0,1782205.0,-62607.0,-62758.0,151.0,151.03,3.53249,3.25323,0.0,0.02,0.0,1.0,44.6,-0.29,-1.6,-1.17,0.14,25.24,410393.0,104
1782363.0,1782899.0,1782900.0,-62619.0,-62758.0,139.0,139.04,3.25176,3.36256,0.0,0.03,0.01,1.0,44.67,-0.49,-1.35,-1.5,0.38,25.24,411087.0,104
1783058.0,1783593.0,1783594.0,-62642.0,-62758.0,116.0,116.04,2.7137,3.31918,0.0,0.03,0.0,1.0,44.6,-0.4,-1.76,-1.55,0.01,25.24,411782.0,104
1783752.0,1784288.0,1784288.0,-62615.0,-62758.0,143.0,143.02,3.34533,3.08213,0.0,0.02,0.01,1.01,44.62,-0.77,-1.5,-1.07,0.54,25.19,412476.0,104
1784446.0,1784982.0,1784983.0,-62606.0,-62758.0,152.0,152.04,3.55588,3.18518,0.0,0.03,0.01,1.0,44.51,-0.67,-1.51,-1.43,0.31,25.24,413170.0,104
1785140.0,1785676.0,1785677.0,-62622.0,-62758.0,136.0,136.04,3.18158,3.33031,0.0,0.02,0.01,1.0,44.54,-0.5,-1.31,-1.37,0.56,25.33,413864.0,104
1785835.0,1786370.0,1786371.0,-62617.0,-62758.0,141.0,141.05,3.29855,3.27208,0.0,0.03,0.01,1.0,44.49,-0.27,-1.52,-1.56,0.68,25.19,414559.0,104
1786529.0,1787065.0,1787065.0,-62615.0,-62758.0,143.0,143.05,3.34533,3.28244,0.0,0.03,0.01,1.0,44.78,-0.47,-1.46,-1.53,0.61,25.28,415253.0,104
1787223.0,1787759.0,1787760.0,-62633.0,-62758.0,125.0,125.04,2.92424,3.30706,0.0,0.03,0.01,1.0,44.56,-0.56,-1.69,-1.44,0.66,25.28,415947.0,104
1787918.0,1788453.0,1788454.0,-62621.0,-62758.0,137.0,137.04,3.20497,3.15719,0.0,0.02,0.01,1.0,44.66,-0.66,-1.7,-1.41,0.31,25.14,416642.0,104
1788612.0,1789148.0,1789148.0,-62599.0,-62758.0,159.0,159.07,3.71964,3.1759,0.0,0.03,0.01,1.0,44.55,-0.43,-1.69,-1.74,0.6,25.33,417336.0,104
1789306.0,1789842.0,1789843.0,-62597.0,-62758.0,161.0,161.04,3.76643,3.38877,0.0,0.02,0.01,1.0,44.75,-0.5,-1.53,-1.35,0.35,25.28,418030.0,104
1790001.0,1790536.0,1790537.0,-62605.0,-62758.0,153.0,153.04,3.57927,3.53662,0.0,0.02,-0.0,1.0,44.66,-0.53,-1.57,-1.35,-0.2,25.28,418725.0,104
1790695.0,1791231.0,1791231.0,-62609.0,-62758.0,149.0,149.05,3.4857,3.55332,0.0,0.03,0.01,1.0,44.63,-0.44,-1.44,-1.51,0.6,25.19,419419.0,104
1791389.0,1791925.0,1791926.0,-62610.0,-62758.0,148.0,148.04,3.4623,3.52685,0.0,0.02,-0.0,1.0,44.6,-0.37,-1.6,-1.41,-0.18,25.28,420113.0,104
1792084.0,1792619.0,1792620.0,-62616.0,-62758.0,142.0,142.03,3.32194,3.50158,0.0,0.02,0.02,1.01,44.69,-0.54,-1.58,-1.2,1.15,25.19,420808.0,104
1792778.0,1793314.0,1793315.0,-62633.0,-62758.0,125.0,125.03,2.92424,3.43125,0.0,0.02,0.0,1.01,44.63,-0.63,-1.85,-1.34,0.11,25.19,421502.0,104
1793473.0,1794008.0,1794009.0,-62616.0,-62758.0,142.0,142.06,3.32194,3.23276,0.0,0.03,0.01,1.0,44.64,-0.26,-1.5,-1.69,0.31,25.24,422197.0,104
1794167.0,1794703.0,1794703.0,-62633.0,-62758.0,125.0,125.05,2.92424,3.26767,0.0,0.03,0.01,1.0,44.8,-0.44,-1.44,-1.62,0.73,25.28,422891.0,104
1794861.0,1795397.0,1795398.0,-62625.0,-62758.0,133.0,133.03,3.11139,3.13322,0.0,0.02,0.01,1.01,44.63,-0.3,-1.42,-1.26,0.61,25.24,423585.0,104
1795556.0,1796091.0,1796092.0,-62624.0,-62758.0,134.0,134.04,3.13479,3.12468,0.0,0.03,0.01,1.0,44.73,-0.57,-1.33,-1.47,0.68,25.24,424280.0,104
1796250.0,1796785.0,1796786.0,-62644.0,-62758.0,114.0,114.05,2.66691,3.12863,0.0,0.03,0.0,1.0,44.56,-0.58,-1.46,-1.7,0.18,25.19,424974.0,104
1796944.0,1797480.0,1797480.0,-62614.0,-62758.0,144.0,144.05,3.36873,2.94787,0.0,0.03,0.01,1.0,44.84,-0.42,-1.68,-1.59,0.53,25.14,425668.0,104
1797638.0,1798174.0,1798175.0,-62632.0,-62758.0,126.0,126.03,2.94764,3.11264,0.0,0.02,0.0,1.0,44.54,-0.18,-1.73,-1.4,0.08,25.24,426362.0,104
1798333.0,1798868.0,1798869.0,-62628.0,-62758.0,130.0,130.04,3.04121,3.04804,0.0,0.02,0.01,1.0,44.65,-0.72,-1.66,-1.4,0.36,25.28,427057.0,104
1799027.0,1799563.0,1799563.0,-62626.0,-62758.0,132.0,132.04,3.088,3.04537,0.0,0.02,-0.0,1.0,44.64,-0.7,-1.6,-1.41,-0.13,25.28,427751.0,104
1799722.0,1800257.0,1800258.0,-62590.0,-62758.0,168.0,168.05,3.93018,3.06206,0.0,0.02,0.01,1.0,44.47,-0.6,-1.44,-1.4,0.67,25.33,428446.0,104
1800416.0,1800951.0,1800952.0,-62620.0,-62758.0,138.0,138.04,3.22836,3.40193,0.0,0.02,0.01,1.0,44.5,-0.43,-1.53,-1.35,0.29,25.28,429140.0,104
1801110.0,1801646.0,1801646.0,-62606.0,-62758.0,152.0,152.02,3.55588,3.33398,0.0,0.02,-0.0,1.01,44.67,-0.69,-1.4,-1.03,-0.04,25.24,429834.0,104
1801804.0,1802340.0,1802341.0,-62602.0,-62758.0,156.0,156.05,3.64946,3.42085,0.0,0.03,0.0,0.99,45.14,-0.76,-1.55,-1.46,0.24,25.19,430528.0,104
1802499.0,1803034.0,1803035.0,-62630.0,-62758.0,128.0,128.04,2.99443,3.51035,0.0,0.03,0.01,1.0,44.71,-0.55,-1.64,-1.58,0.74,25.28,431223.0,104
1803193.0,1803728.0,1803729.0,-62629.0,-62758.0,129.0,129.03,3.01782,3.30837,0.0,0.02,0.01,1.0,44.68,-0.64,-1.62,-1.29,0.38,25.28,431917.0,104
1803887.0,1804423.0,1804424.0,-62617.0,-62758.0,141.0,141.04,3.29855,3.19462,0.0,0.03,0.01,1.01,44.81,-0.31,-1.54,-1.47,0.36,25.38,432611.0,104
1804581.0,1805117.0,1805118.0,-62630.0,-62758.0,128.0,128.05,2.99443,3.23531,0.0,0.03,0.01,1.0,44.42,-0.37,-1.37,-1.67,0.56,25.24,433305.0,104
1805276.0,1805811.0,1805812.0,-62623.0,-62758.0,135.0,135.03,3.15818,3.141,0.0,0.02,0.01,1.0,44.67,-0.5,-1.31,-1.27,0.43,25.28,434000.0,104
1805970.0,1806506.0,1806507.0,-62609.0,-62758.0,149.0,149.02,3.4857,3.14773,0.0,0.02,0.01,1.0,44.48,-0.6,-1.61,-0.92,0.57,25.24,434694.0,104
1806664.0,1807200.0,1807201.0,-62622.0,-62758.0,136.0,136.02,3.18158,3.28004,0.0,0.02,0.01,1.0,44.63,-0.68,-1.47,-1.1,0.38,25.28,435388.0,104
1807359.0,1807894.0,1807895.0,-62607.0,-62758.0,151.0,151.05,3.53249,3.24149,0.0,0.03,0.01,1.0,44.63,-0.6,-1.5,-1.48,0.49,25.19,436083.0,104
1808053.0,1808589.0,1808590.0,-62641.0,-62758.0,117.0,117.04,2.73709,3.35542,0.0,0.03,-0.0,1.0,44.61,-0.64,-1.53,-1.49,-0.07,25.19,436777.0,104
1808748.0,1809283.0,1809284.0,-62612.0,-62758.0,146.0,146.04,3.41552,3.11334,0.0,0.02,0.0,1.0,44.6,-0.6,-1.54,-1.34,0.06,25.24,437472.0,104
1809442.0,1809978.0,1809978.0,-62629.0,-62758.0,129.0,129.05,3.01782,3.23164,0.0,0.03,0.01,1.0,44.6,-0.5,-1.61,-1.65,0.84,25.28,438166.0,104
1810136.0,1810672.0,1810673.0,-62618.0,-62758.0,140.0,140.04,3.27515,3.14793,0.0,0.02,0.0,1.01,44.73,-0.23,-1.4,-1.4,0.14,25.24,438860.0,104
1810831.0,1811366.0,1811367.0,-62640.0,-62758.0,118.0,118.03,2.76049,3.19774,0.0,0.03,0.0,1.0,44.43,-0.53,-1.52,-1.43,0.1,25.28,439555.0,104
1811525.0,1812061.0,1812061.0,-62646.0,-62758.0,112.0,112.03,2.62012,3.02655,0.0,0.02,0.0,1.0,44.93,-0.48,-1.66,-1.4,0.06,25.28,440249.0,104
1812219.0,1812755.0,1812756.0,-62637.0,-62758.0,121.0,121.04,2.83067,2.86744,0.0,0.03,0.0,1.0,44.79,-0.2,-1.6,-1.48,0.27,25.24,440943.0,104
1812914.0,1813449.0,1813450.0,-62650.0,-62758.0,108.0,108.03,2.52655,2.85304,0.0,0.03,0.01,1.01,44.49,-0.34,-1.75,-1.49,0.38,25.19,441638.0,104
1813608.0,1814144.0,1814144.0,-62648.0,-62758.0,110.0,110.03,2.57333,2.72522,0.0,0.02,0.01,1.0,44.63,-0.31,-1.52,-1.3,0.6,25.19,442332.0,104
1814302.0,1814838.0,1814839.0,-62611.0,-62758.0,147.0,147.03,3.43891,2.66576,0.0,0.02,0.01,0.99,44.9,-0.69,-1.24,-1.25,0.48,25.24,443026.0,104
1814997.0,1815532.0,1815533.0,-62597.0,-62758.0,161.0,161.04,3.76643,2.96845,0.0,0.02,0.01,1.0,44.82,-0.67,-1.41,-1.26,0.36,25.14,443721.0,104
1815691.0,1816226.0,1816227.0,-62628.0,-62758.0,130.0,130.03,3.04121,3.28085,0.0,0.02,0.01,1.0,44.51,-0.32,-1.47,-1.34,0.46,25.19,444415.0,104
1816385.0,1816921.0,1816921.0,-62620.0,-62758.0,138.0,138.03,3.22836,3.18704,0.0,0.02,0.01,1.0,44.82,-0.52,-1.62,-1.21,0.53,25.14,445109.0,104
1817079.0,1817615.0,1817616.0,-62648.0,-62758.0,110.0,110.03,2.57333,3.20322,0.0,0.02,0.02,1.01,44.47,-0.66,-1.59,-1.39,0.93,25.24,445803.0,104
1817774.0,1818309.0,1818310.0,-62624.0,-62758.0,134.0,134.03,3.13479,2.95662,0.0,0.02,0.0,1.01,44.77,-0.73,-1.72,-1.25,0.22,25.19,446498.0,104
1818468.0,1819004.0,1819005.0,-62613.0,-62758.0,145.0,145.05,3.39212,3.02637,0.0,0.03,0.01,1.0,44.76,-0.47,-1.66,-1.55,0.35,25.24,447192.0,104
1819163.0,1819698.0,1819699.0,-62642.0,-62758.0,116.0,116.05,2.7137,3.16956,0.0,0.03,0.01,1.0,44.56,-0.69,-1.47,-1.8,0.29,25.24,447887.0,104
1819857.0,1820393.0,1820393.0,-62612.0,-62758.0,146.0,146.05,3.41552,2.99109,0.0,0.03,0.0,1.0,44.6,-0.33,-1.44,-1.56,0.15,25.19,448581.0,104
1820551.0,1821087.0,1821088.0,-62619.0,-62758.0,139.0,139.03,3.25176,3.15725,0.0,0.02,0.01,1.0,44.74,-0.69,-1.5,-1.34,0.45,25.24,449275.0,104
1821246.0,1821781.0,1821782.0,-62597.0,-62758.0,161.0,161.05,3.76643,3.19425,0.0,0.03,0.01,1.0,44.82,-0.55,-1.5,-1.47,0.5,25.24,449970.0,104
1821940.0,1822476.0,1822476.0,-62598.0,-62758.0,160.0,160.03,3.74303,3.41826,0.0,0.02,0.01,1.0,44.62,-0.63,-1.73,-1.11,0.39,25.24,450664.0,104
1822634.0,1823170.0,1823171.0,-62604.0,-62758.0,154.0,154.06,3.60267,3.54541,0.0,0.03,-0.0,1.0,44.77,-0.59,-1.5,-1.67,-0.01,25.19,451358.0,104
1823329.0,1823864.0,1823865.0,-62612.0,-62758.0,146.0,146.04,3.41552,3.56782,0.0,0.02,0.01,1.0,44.74,-0.66,-1.43,-1.4,0.41,25.28,452053.0,104
1824023.0,1824559.0,1824560.0,-62622.0,-62758.0,136.0,136.03,3.18158,3.5082,0.0,0.02,0.01,1.0,44.65,-0.6,-1.57,-1.3,0.7,25.19,452747.0,104
1824717.0,1825253.0,1825254.0,-62609.0,-62758.0,149.0,149.04,3.4857,3.38032,0.0,0.02,0.01,1.0,44.75,-0.47,-1.54,-1.34,0.42,25.33,453441.0,104
1825412.0,1825948.0,1825948.0,-62645.0,-62758.0,113.0,113.03,2.64352,3.42158,0.0,0.02,0.0,1.0,44.72,-0.49,-1.66,-1.42,0.1,25.24,454136.0,104
1826106.0,1826642.0,1826643.0,-62611.0,-62758.0,147.0,147.03,3.43891,3.11697,0.0,0.02,0.01,1.0,44.74,-0.56,-1.55,-1.3,0.52,25.28,454830.0,104
1826801.0,1827336.0,1827337.0,-62632.0,-62758.0,126.0,126.04,2.94764,3.24301,0.0,0.03,0.01,1.0,44.6,-0.42,-1.62,-1.48,0.57,25.14,455525.0,104
1827495.0,1828031.0,1828031.0,-62625.0,-62758.0,133.0,133.04,3.11139,3.12737,0.0,0.03,0.0,1.0,44.63,-0.53,-1.47,-1.51,0.28,25.19,456219.0,104
1828189.0,1828725.0,1828726.0,-62629.0,-62758.0,129.0,129.04,3.01782,3.12112,0.0,0.02,0.01,1.0,44.74,-0.65,-1.59,-1.41,0.56,25.28,456913.0,104
1828884.0,1829419.0,1829420.0,-62614.0,-62758.0,144.0,144.05,3.36873,3.08068,0.0,0.03,0.01,1.0,44.51,-0.47,-1.51,-1.5,0.36,25.24,457608.0,104
1829578.0,1830114.0,1830115.0,-62615.0,-62758.0,143.0,143.05,3.34533,3.19345,0.0,0.03,0.02,1.0,44.69,-0.38,-1.58,-1.64,0.93,25.24,458302.0,104
1830272.0,1830808.0,1830809.0,-62628.0,-62758.0,130.0,130.04,3.04121,3.25291,0.0,0.03,0.01,1.0,44.69,-0.31,-1.53,-1.44,0.57,25.28,458996.0,104
1830967.0,1831503.0,1831503.0,-62596.0,-62758.0,162.0,162.05,3.78982,3.17003,0.0,0.03,0.01,1.0,44.6,-0.34,-1.47,-1.54,0.76,25.19,459691.0,104
1831661.0,1832197.0,1832198.0,-62601.0,-62758.0,157.0,157.05,3.67285,3.41268,0.0,0.03,0.01,1.0,44.79,-0.44,-1.57,-1.5,0.39,25.28,460385.0,104
1832355.0,1832891.0,1832892.0,-62616.0,-62758.0,142.0,142.05,3.32194,3.51454,0.0,0.03,0.01,1.0,44.76,-0.55,-1.67,-1.55,0.7,25.14,461079.0,104
1833050.0,1833585.0,1833586.0,-62598.0,-62758.0,160.0,160.04,3.74303,3.43913,0.0,0.02,0.01,1.0,44.56,-0.56,-1.67,-1.4,0.55,25.28,461774.0,104
1833744.0,1834280.0,1834280.0,-62633.0,-62758.0,125.0,125.05,2.92424,3.55811,0.0,0.03,0.0,1.0,44.69,-0.49,-1.72,-1.61,0.06,25.19,462468.0,104
1834438.0,1834974.0,1834975.0,-62592.0,-62758.0,166.0,166.05,3.8834,3.30995,0.0,0.03,0.01,1.0,44.61,-0.42,-1.44,-1.52,0.42,25.24,463162.0,104
1835133.0,1835668.0,1835669.0,-62611.0,-62758.0,147.0,147.06,3.43891,3.53445,0.0,0.03,0.01,1.0,44.57,-0.27,-1.47,-1.7,0.37,25.24,463857.0,104
1835827.0,1836362.0,1836363.0,-62626.0,-62758.0,132.0,132.05,3.088,3.49705,0.0,0.03,0.01,1.0,44.81,-0.51,-1.5,-1.6,0.33,25.14,464551.0,104
1836521.0,1837057.0,1837057.0,-62586.0,-62758.0,172.0,172.04,4.02376,3.33691,0.0,0.02,0.01,1.0,44.53,-0.44,-1.63,-1.21,0.42,25.14,465245.0,104
1837215.0,1837751.0,1837752.0,-62601.0,-62758.0,157.0,157.05,3.67285,3.60581,0.0,0.03,0.01,1.0,44.5,-0.39,-1.84,-1.48,0.6,25.24,465939.0,104
1837910.0,1838445.0,1838446.0,-62631.0,-62758.0,127.0,127.04,2.97103,3.63206,0.0,0.03,0.0,1.0,44.64,-0.67,-1.47,-1.48,0.14,25.19,466634.0,104
1838604.0,1839139.0,1839140.0,-62607.0,-62758.0,151.0,151.04,3.53249,3.37326,0.0,0.02,-0.0,1.0,44.7,-0.6,-1.66,-1.43,-0.15,25.24,467328.0,104
1839298.0,1839834.0,1839834.0,-62615.0,-62758.0,143.0,143.04,3.34533,3.4356,0.0,0.03,-0.0,1.0,44.7,-0.46,-1.49,-1.47,-0.03,25.14,468022.0,104
1839993.0,1840528.0,1840529.0,-62605.0,-62758.0,153.0,153.04,3.57927,3.40026,0.0,0.02,0.01,1.0,44.69,-0.72,-1.34,-1.43,0.69,25.19,468717.0,104
1840687.0,1841222.0,1841223.0,-62604.0,-62758.0,154.0,154.04,3.60267,3.47034,0.0,0.02,0.0,1.0,44.59,-0.63,-1.66,-1.4,0.28,25.24,469411.0,104
1841381.0,1841917.0,1841917.0,-62618.0,-62758.0,140.0,140.06,3.27515,3.52215,0.0,0.03,0.0,1.0,44.69,-0.54,-1.49,-1.73,0.13,25.19,470105.0,104
1842075.0,1842611.0,1842612.0,-62618.0,-62758.0,140.0,140.05,3.27515,3.42545,0.0,0.03,0.01,1.0,44.81,-0.69,-1.59,-1.55,0.67,25.19,470799.0,104
1842770.0,1843305.0,1843306.0,-62610.0,-62758.0,148.0,148.04,3.4623,3.36661,0.0,0.03,0.0,1.01,44.72,-0.75,-1.58,-1.43,0.14,25.14,471494.0,104
1843464.0,1843999.0,1844000.0,-62648.0,-62758.0,110.0,110.04,2.57333,3.40407,0.0,0.03,0.01,1.0,44.6,-0.56,-1.86,-1.55,0.35,25.19,472188.0,104
1844158.0,1844694.0,1844695.0,-62616.0,-62758.0,142.0,142.05,3.32194,3.07884,0.0,0.03,0.01,1.0,44.72,-0.44,-1.38,-1.55,0.8,25.24,472882.0,104
1844852.0,1845388.0,1845389.0,-62626.0,-62758.0,132.0,132.03,3.088,3.17401,0.0,0.02,0.0,1.01,44.76,-0.51,-1.67,-1.18,0.26,25.24,473576.0,104
1845547.0,1846082.0,1846083.0,-62612.0,-62758.0,146.0,146.03,3.41552,3.14034,0.0,0.02,0.01,1.0,44.42,-0.49,-1.57,-1.2,0.49,25.24,474271.0,104
1846241.0,1846777.0,1846777.0,-62628.0,-62758.0,130.0,130.05,3.04121,3.24807,0.0,0.03,0.01,1.0,44.56,-0.5,-1.62,-1.7,0.66,25.19,474965.0,104
1846935.0,1847471.0,1847472.0,-62619.0,-62758.0,139.0,139.03,3.25176,3.16709,0.0,0.02,0.01,1.0,44.64,-0.56,-1.45,-1.29,0.36,25.24,475659.0,104
1847630.0,1848165.0,1848166.0,-62599.0,-62758.0,159.0,159.06,3.71964,3.20024,0.0,0.03,0.01,1.0,44.77,-0.5,-1.6,-1.64,0.73,25.19,476354.0,104
1848324.0,1848860.0,1848860.0,-62612.0,-62758.0,146.0,146.04,3.41552,3.40358,0.0,0.02,0.01,1.01,44.73,-0.49,-1.53,-1.35,0.42,25.24,477048.0,104
1849018.0,1849554.0,1849555.0,-62626.0,-62758.0,132.0,132.02,3.088,3.40825,0.0,0.02,0.01,1.0,44.77,-0.57,-1.57,-1.13,0.42,25.28,477742.0,104
1849713.0,1850248.0,1850249.0,-62638.0,-62758.0,120.0,120.04,2.80727,3.28288,0.0,0.03,0.01,1.0,44.53,-0.41,-1.5,-1.48,0.76,25.24,478437.0,104
1850407.0,1850943.0,1850943.0,-62626.0,-62758.0,132.0,132.04,3.088,3.09668,0.0,0.03,0.01,1.0,44.44,-0.68,-1.6,-1.5,0.42,25.24,479131.0,104
1851101.0,1851637.0,1851638.0,-62621.0,-62758.0,137.0,137.03,3.20497,3.09328,0.0,0.02,0.0,1.0,44.57,-0.43,-1.64,-1.32,0.18,25.38,479825.0,104
1851795.0,1852331.0,1852332.0,-62626.0,-62758.0,132.0,132.03,3.088,3.13701,0.0,0.02,0.0,1.01,44.73,-0.31,-1.58,-1.38,0.14,25.28,480519.0,104
1852490.0,1853025.0,1853026.0,-62616.0,-62758.0,142.0,142.04,3.32194,3.11782,0.0,0.02,0.01,1.0,44.66,-0.73,-1.57,-1.43,0.35,25.24,481214.0,104
1853184.0,1853720.0,1853720.0,-62608.0,-62758.0,150.0,150.05,3.50909,3.19773,0.0,0.03,0.01,1.0,44.68,-0.45,-1.56,-1.56,0.29,25.24,481908.0,104
1853878.0,1854414.0,1854415.0,-62634.0,-62758.0,124.0,124.04,2.90085,3.31963,0.0,0.03,0.01,1.0,44.65,-0.61,-1.28,-1.58,0.48,25.19,482602.0,104
1854573.0,1855108.0,1855109.0,-62613.0,-62758.0,145.0,145.04,3.39212,3.15568,0.0,0.02,0.0,0.99,44.63,-0.42,-1.69,-1.38,0.06,25.28,483297.0,104
1855267.0,1855802.0,1855803.0,-62627.0,-62758.0,131.0,131.06,3.06461,3.24825,0.0,0.03,0.01,1.0,44.48,-0.33,-1.44,-1.75,0.33,25.19,483991.0,104
1855961.0,1856497.0,1856497.0,-62609.0,-62758.0,149.0,149.03,3.4857,3.17635,0.0,0.02,0.01,1.0,44.71,-0.62,-1.53,-1.25,0.48,25.24,484685.0,104
1856655.0,1857191.0,1857192.0,-62646.0,-62758.0,112.0,112.03,2.62012,3.29746,0.0,0.02,0.01,1.01,44.54,-0.34,-1.3,-1.31,0.32,25.28,485379.0,104
1857350.0,1857885.0,1857886.0,-62609.0,-62758.0,149.0,149.06,3.4857,3.03228,0.0,0.03,0.01,1.0,44.87,-0.27,-1.58,-1.7,0.43,25.28,486074.0,104
1858044.0,1858580.0,1858580.0,-62595.0,-62758.0,163.0,163.04,3.81321,3.20979,0.0,0.02,0.0,1.0,44.98,-0.47,-1.31,-1.37,0.1,25.33,486768.0,104
1858738.0,1859274.0,1859275.0,-62613.0,-62758.0,145.0,145.03,3.39212,3.44603,0.0,0.02,0.01,1.0,44.63,-0.49,-1.63,-1.29,0.35,25.28,487462.0,104
1859432.0,1859968.0,1859969.0,-62605.0,-62758.0,153.0,153.05,3.57927,3.42493,0.0,0.03,0.01,1.01,44.58,-0.58,-1.45,-1.6,0.6,25.14,488156.0,104
1860127.0,1860662.0,1860663.0,-62609.0,-62758.0,149.0,149.03,3.4857,3.48535,0.0,0.02,0.0,1.0,44.53,-0.57,-1.66,-1.24,0.15,25.14,488851.0,104
1860821.0,1861357.0,1861357.0,-62627.0,-62758.0,131.0,131.03,3.06461,3.48549,0.0,0.02,0.01,1.0,44.52,-0.4,-1.5,-1.28,0.57,25.19,489545.0,104
1861515.0,1862051.0,1862052.0,-62633.0,-62758.0,125.0,125.03,2.92424,3.32071,0.0,0.02,0.01,1.0,44.6,-0.43,-1.46,-1.41,0.31,25.28,490239.0,104
1862210.0,1862745.0,1862746.0,-62610.0,-62758.0,148.0,148.04,3.4623,3.1655,0.0,0.02,0.0,1.01,44.69,-0.47,-1.54,-1.42,0.0,25.24,490934.0,104
1862904.0,1863439.0,1863440.0,-62623.0,-62758.0,135.0,135.04,3.15818,3.2817,0.0,0.03,0.0,1.0,44.66,-0.59,-1.61,-1.52,0.0,25.28,491628.0,104
1863598.0,1864134.0,1864135.0,-62634.0,-62758.0,124.0,124.06,2.90085,3.23334,0.0,0.03,0.01,1.0,44.85,-0.52,-1.44,-1.8,0.47,25.28,492322.0,104
1864292.0,1864828.0,1864829.0,-62603.0,-62758.0,155.0,155.05,3.62606,3.10317,0.0,0.03,0.01,1.0,44.43,-0.3,-1.5,-1.53,0.53,25.24,493016.0,104
1864987.0,1865522.0,1865523.0,-62590.0,-62758.0,168.0,168.04,3.93018,3.30788,0.0,0.02,0.02,1.0,44.64,-0.59,-1.34,-1.36,0.98,25.24,493711.0,104
1865681.0,1866217.0,1866217.0,-62621.0,-62758.0,137.0,137.03,3.20497,3.55151,0.0,0.02,0.01,1.0,44.53,-0.62,-1.55,-1.22,0.42,25.28,494405.0,104
1866375.0,1866911.0,1866912.0,-62603.0,-62758.0,155.0,155.05,3.62606,3.41584,0.0,0.03,0.0,1.0,44.75,-0.53,-1.38,-1.51,0.04,25.28,495099.0,104
1867070.0,1867605.0,1867606.0,-62612.0,-62758.0,146.0,146.03,3.41552,3.49814,0.0,0.02,0.01,1.0,44.73,-0.69,-1.61,-1.24,0.66,25.19,495794.0,104
1867764.0,1868300.0,1868300.0,-62608.0,-62758.0,150.0,150.04,3.50909,3.46579,0.0,0.02,0.0,1.0,44.68,-0.54,-1.86,-1.41,0.03,25.19,496488.0,104
1868458.0,1868994.0,1868995.0,-62637.0,-62758.0,121.0,121.05,2.83067,3.48275,0.0,0.03,0.01,1.0,44.77,-0.39,-1.63,-1.64,0.33,25.19,497182.0,104
1869153.0,1869688.0,1869689.0,-62642.0,-62758.0,116.0,116.02,2.7137,3.22746,0.0,0.02,0.01,1.0,44.79,-0.44,-1.5,-1.21,0.5,25.28,497877.0,104
1869847.0,1870383.0,1870383.0,-62608.0,-62758.0,150.0,150.04,3.50909,3.02632,0.0,0.02,0.0,1.0,44.63,-0.4,-1.48,-1.41,0.24,25.24,498571.0,104
1870541.0,1871077.0,1871078.0,-62623.0,-62758.0,135.0,135.04,3.15818,3.21533,0.0,0.03,-0.0,1.01,44.57,-0.44,-1.37,-1.5,-0.08,25.28,499265.0,104
1871236.0,1871771.0,1871772.0,-62612.0,-62758.0,146.0,146.05,3.41552,3.19295,0.0,0.03,0.0,1.0,44.87,-0.65,-1.43,-1.59,0.28,25.19,499960.0,104
